Transaction_ID,Product_ID,Product_Category,Price,Discount,Customer_ID,Customer_Age,Customer_Gender,Purchase_Timestamp,Payment_Method,Shipping_Type,Review_Rating,Purchase Probability
T538920,P2057,Home & Kitchen,155.34,35.13,C19256,67,Other,12/24/2024 15:22,Debit Card,Standard,5,1
T574689,P3793,Home & Kitchen,150.32,17.48,C88431,58,Male,9/25/2024 4:28,PayPal,Standard,4,1
T369455,P2828,Home & Kitchen,350.28,28.98,C14129,43,Male,2/17/2024 19:10,Net Banking,Express,5,1
T910849,P7614,Electronics,872.8,14.15,C11266,35,Other,4/6/2024 20:58,PayPal,Standard,3,0
T490510,P8382,Electronics,601.93,107.46,C48146,56,Male,12/7/2024 18:06,Credit Card,Standard,3,0
T413048,P4986,Electronics,367.33,86.93,C74429,52,Male,4/27/2024 6:19,PayPal,Express,4,1
T455957,P5116,Home & Kitchen,738.41,113.71,C94112,24,Male,9/10/2024 9:01,Net Banking,Standard,1,0
T139638,P4828,Electronics,857.76,126.2,C61912,51,Other,1/4/2024 17:51,Net Banking,Express,1,0
T865720,P7876,Electronics,383.82,19.97,C97372,37,Female,12/1/2024 3:07,Debit Card,Express,1,0
T704741,P3194,Electronics,944.94,208.05,C15084,37,Male,8/26/2024 21:22,Debit Card,Express,2,0
T971939,P4711,Books,284.39,49.27,C31524,56,Other,6/30/2024 13:14,Net Banking,Express,3,1
T453004,P8458,Home & Kitchen,34.42,2.61,C20181,68,Male,11/29/2024 2:12,Debit Card,Standard,2,0
T650107,P6717,Home & Kitchen,424.91,22.46,C29813,42,Female,6/24/2024 1:19,Debit Card,Standard,5,1
T419468,P9175,Home & Kitchen,718.82,136.28,C53898,29,Female,6/15/2024 21:07,Debit Card,Standard,4,1
T696951,P8099,Clothing,752.07,59.7,C62899,56,Male,1/1/2024 18:24,Debit Card,Express,5,1
T792120,P7254,Clothing,808.61,206,C50161,21,Female,8/25/2024 5:11,PayPal,Standard,5,1
T641041,P9359,Books,638.35,80.16,C69902,26,Female,7/26/2024 19:56,Credit Card,Standard,5,1
T720093,P7921,Electronics,120.26,4.41,C91028,31,Male,6/16/2024 12:14,PayPal,Express,2,1
T439369,P3198,Electronics,146.22,17.8,C17592,36,Female,3/27/2024 10:41,Debit Card,Standard,4,1
T577441,P1646,Home & Kitchen,339.52,50.18,C79156,27,Female,8/15/2024 8:46,Debit Card,Standard,2,1
T335008,P3760,Clothing,237.46,17.44,C60243,59,Male,12/10/2024 8:44,PayPal,Express,5,1
T182610,P9498,Electronics,243.64,31.12,C30034,36,Female,4/3/2024 20:54,PayPal,Standard,4,1
T433360,P8630,Electronics,938.55,41.63,C88467,39,Female,8/9/2024 17:51,Debit Card,Express,2,0
T255059,P8931,Electronics,483.02,139.24,C76157,64,Other,10/2/2024 19:14,Net Banking,Standard,3,0
T890300,P7407,Clothing,358,4.19,C59810,58,Male,9/22/2024 6:33,Debit Card,Standard,4,1
T581387,P4520,Books,308.62,35.78,C38744,60,Other,4/13/2024 11:49,Debit Card,Express,1,0
T432980,P3072,Books,892.94,175.69,C25953,28,Other,7/1/2024 1:55,Debit Card,Express,5,1
T242509,P4417,Clothing,867.33,186.71,C27158,69,Male,4/28/2024 16:15,Credit Card,Express,1,0
T226859,P2759,Clothing,43.68,8.33,C49624,39,Male,9/24/2024 6:19,Debit Card,Standard,2,1
T727965,P6594,Home & Kitchen,824.61,213.57,C49372,36,Female,11/19/2024 8:19,Debit Card,Express,1,0
T301536,P4247,Books,518.34,48.93,C95975,48,Other,11/5/2024 3:46,Net Banking,Express,1,0
T739701,P7477,Home & Kitchen,729.33,198.75,C96490,54,Male,5/13/2024 8:17,Net Banking,Standard,4,1
T315061,P1280,Books,615.52,154.58,C57419,20,Male,7/5/2024 9:41,Credit Card,Standard,2,0
T456675,P2770,Home & Kitchen,310.16,12.77,C67838,61,Female,11/16/2024 20:37,Net Banking,Express,4,1
T746708,P8646,Books,264.62,39.15,C53590,57,Female,3/14/2024 21:58,PayPal,Standard,1,0
T511931,P2525,Home & Kitchen,885.29,173.53,C63934,67,Female,10/28/2024 20:33,Credit Card,Standard,5,1
T261864,P7956,Home & Kitchen,199.58,26.07,C99848,41,Female,4/16/2024 6:20,Credit Card,Express,1,0
T528044,P1676,Home & Kitchen,761.65,183.14,C17766,68,Male,5/7/2024 10:14,PayPal,Standard,5,1
T131644,P4494,Clothing,279.28,44.04,C88721,48,Male,6/14/2024 2:44,Credit Card,Standard,1,0
T845893,P7848,Electronics,613.44,56.37,C55424,34,Female,11/14/2024 12:20,Credit Card,Standard,1,0
T260216,P1440,Books,156.1,11.4,C22515,56,Other,3/27/2024 21:29,PayPal,Standard,5,1
T681687,P1796,Electronics,639.05,74.42,C76224,34,Female,7/12/2024 4:22,PayPal,Standard,2,0
T815251,P1580,Clothing,792.95,61.19,C31358,58,Male,1/14/2024 9:34,PayPal,Standard,1,0
T724320,P2774,Electronics,451.99,65.6,C37852,58,Male,12/13/2024 7:55,Credit Card,Express,5,1
T911398,P5431,Books,592.01,114.86,C38354,49,Female,2/26/2024 23:58,PayPal,Standard,2,0
T247501,P2193,Electronics,123.5,2.16,C25453,52,Male,12/25/2024 0:16,Net Banking,Express,5,1
T591086,P7114,Home & Kitchen,263.75,49.96,C72403,59,Female,2/29/2024 10:02,Debit Card,Express,5,1
T622495,P4482,Books,541.94,81.36,C41527,29,Other,12/17/2024 14:12,PayPal,Standard,4,1
T327874,P1523,Home & Kitchen,785.26,176.34,C65364,30,Other,2/2/2024 0:14,Credit Card,Express,2,0
T180787,P8392,Books,15.58,0.46,C66501,49,Male,3/31/2024 14:16,Credit Card,Express,1,0
T160222,P6348,Clothing,362.11,74.27,C40991,46,Male,10/19/2024 5:28,PayPal,Express,3,1
T891313,P7689,Books,207.65,38.1,C31312,63,Other,7/22/2024 17:28,Credit Card,Standard,2,0
T421324,P4635,Clothing,846.01,219.25,C58893,37,Male,7/13/2024 9:00,Net Banking,Express,2,0
T224825,P8705,Clothing,717.06,3,C47678,41,Female,10/24/2024 17:12,Credit Card,Express,2,0
T857164,P1500,Electronics,123.4,6.79,C92753,37,Other,7/1/2024 17:24,Debit Card,Standard,3,1
T308047,P2292,Books,536.35,96.54,C53506,23,Female,8/17/2024 0:00,Debit Card,Express,4,1
T484768,P7999,Home & Kitchen,983.69,2.44,C45784,40,Male,7/5/2024 14:53,Debit Card,Standard,5,0
T491567,P1613,Home & Kitchen,368.15,36.49,C35270,26,Male,6/16/2024 2:40,Debit Card,Standard,3,1
T324253,P8962,Home & Kitchen,194.31,26.59,C79084,29,Other,6/16/2024 6:21,Debit Card,Express,4,1
T867275,P7268,Clothing,327.69,25.18,C72107,49,Other,9/11/2024 23:17,Credit Card,Standard,4,1
T503388,P5739,Clothing,446.45,64.8,C90849,30,Male,7/28/2024 16:39,Net Banking,Standard,3,1
T725769,P9590,Books,559.3,77.65,C97281,57,Male,3/13/2024 15:37,Net Banking,Standard,5,1
T922515,P6007,Electronics,398.47,89.77,C66865,57,Female,5/2/2024 11:05,Debit Card,Standard,5,1
T276719,P7012,Home & Kitchen,786.13,226.38,C97352,63,Male,12/26/2024 4:19,Debit Card,Express,3,0
T947355,P2294,Clothing,642.23,57.24,C38708,59,Female,4/12/2024 15:40,Credit Card,Express,1,0
T642928,P3141,Home & Kitchen,401.1,64.24,C15598,30,Male,2/20/2024 3:09,Debit Card,Express,3,1
T537468,P4806,Electronics,24.6,0.44,C87094,70,Other,7/22/2024 7:59,Credit Card,Express,1,0
T706511,P1036,Clothing,570.57,167.49,C23229,40,Female,10/29/2024 11:35,Credit Card,Standard,5,1
T867275,P7268,Clothing,327.69,25.18,C72107,49,Other,9/11/2024 23:17,Credit Card,Standard,4,1
T898966,P9943,Books,294.69,87.34,C81347,27,Female,7/31/2024 3:50,Credit Card,Express,3,1
T392123,P1395,Electronics,906.43,222.73,C11271,57,Male,5/1/2024 11:08,Debit Card,Express,4,0
T954952,P5252,Electronics,461.77,105.14,C49439,64,Male,10/8/2024 20:14,Credit Card,Standard,3,0
T419240,P5156,Books,176.58,45.01,C52034,51,Other,9/11/2024 6:16,PayPal,Standard,4,1
T745995,P5670,Home & Kitchen,222.93,63.62,C99925,69,Male,2/20/2024 17:05,Debit Card,Express,3,1
T908851,P2630,Books,313.6,14.37,C10890,34,Male,4/24/2024 1:49,Credit Card,Standard,4,1
T559672,P5310,Clothing,886.8,110.93,C85186,30,Female,12/5/2024 15:38,Credit Card,Standard,4,1
T157932,P6240,Clothing,100.34,0.13,C15355,54,Male,7/28/2024 1:47,Debit Card,Standard,2,0
T694219,P8639,Home & Kitchen,334.04,96.07,C75296,59,Female,5/1/2024 2:23,Debit Card,Express,1,0
T468921,P6347,Home & Kitchen,338.04,94.5,C95383,19,Female,4/12/2024 23:51,PayPal,Express,1,0
T549073,P1306,Home & Kitchen,628.59,69.24,C15763,30,Female,12/30/2024 19:00,Credit Card,Express,4,1
T832705,P5419,Electronics,16.77,4.5,C49060,43,Other,4/24/2024 7:16,Credit Card,Express,2,1
T484463,P5520,Clothing,848.83,195.09,C26151,51,Other,3/16/2024 13:12,Debit Card,Express,2,0
T819203,P7738,Home & Kitchen,890.51,200.12,C17791,57,Female,6/17/2024 10:31,PayPal,Express,4,0
T995195,P3945,Books,657.71,119.19,C87128,38,Other,5/29/2024 2:56,Credit Card,Express,1,0
T279340,P7377,Home & Kitchen,944.99,200.97,C81487,29,Male,11/24/2024 12:48,Debit Card,Standard,3,0
T498660,P2604,Electronics,663.29,176.7,C12393,46,Other,1/21/2024 12:37,Credit Card,Express,1,0
T162272,P5511,Home & Kitchen,11.96,1.78,C36195,29,Female,3/31/2024 14:06,Net Banking,Standard,5,1
T400655,P1262,Books,722.33,201.78,C58682,48,Female,5/24/2024 20:01,PayPal,Standard,5,1
T778862,P4020,Clothing,800.83,113.4,C68280,30,Male,5/20/2024 15:17,Debit Card,Express,5,1
T883047,P3134,Books,208.38,15.44,C92180,64,Female,12/9/2024 14:47,PayPal,Standard,4,1
T117273,P2739,Electronics,761.33,209.6,C26582,36,Other,3/14/2024 22:01,Net Banking,Standard,5,1
T556716,P7553,Clothing,50.68,2.81,C70828,66,Other,2/13/2024 15:46,PayPal,Express,5,1
T741376,P3499,Electronics,736.92,51.58,C47248,22,Female,2/27/2024 17:36,PayPal,Standard,2,0
T214602,P7323,Electronics,324,4.61,C66006,63,Male,8/29/2024 23:27,Credit Card,Express,5,1
T217744,P6322,Books,230.92,30.09,C77047,21,Male,4/13/2024 2:23,Credit Card,Standard,4,1
T252656,P3968,Books,741.86,178.93,C55765,61,Female,10/25/2024 5:37,Net Banking,Standard,4,0
T763219,P8864,Books,393.12,54.02,C96496,50,Male,8/8/2024 5:23,Debit Card,Standard,4,1
T487870,P6315,Home & Kitchen,487.19,69.86,C24325,48,Female,6/17/2024 7:27,Net Banking,Express,1,0
T456199,P5680,Home & Kitchen,186.12,47.46,C76593,70,Male,4/5/2024 20:47,PayPal,Standard,4,1
T340280,P8598,Electronics,604.96,55.13,C75365,19,Male,1/3/2024 17:53,Credit Card,Standard,5,1
T709339,P2724,Home & Kitchen,576.56,6.93,C77998,56,Other,3/24/2024 19:51,Credit Card,Express,1,0
T139638,P4828,Electronics,857.76,126.2,C61912,51,Other,1/4/2024 17:51,Net Banking,Express,1,0
T518524,P8573,Home & Kitchen,910.22,191.76,C71045,67,Other,5/20/2024 7:35,Net Banking,Express,5,1
T867275,P7268,Clothing,327.69,25.18,C72107,49,Other,9/11/2024 23:17,Credit Card,Standard,4,1
T444896,P4771,Clothing,235.84,59.94,C37359,24,Female,12/1/2024 15:53,PayPal,Standard,3,1
T391103,P3029,Electronics,272.89,35.9,C66535,28,Male,2/12/2024 17:24,Debit Card,Express,3,1
T709443,P5166,Electronics,270.39,19.59,C55139,44,Male,11/20/2024 16:02,Credit Card,Standard,1,0
T405274,P6198,Home & Kitchen,634.42,5.04,C95688,25,Male,6/29/2024 7:56,Credit Card,Standard,4,1
T484768,P7999,Home & Kitchen,983.69,2.44,C45784,40,Male,7/5/2024 14:53,Debit Card,Standard,5,0
T860259,P9420,Home & Kitchen,865.68,35.24,C92905,63,Male,9/2/2024 10:39,Net Banking,Express,5,0
T272105,P6579,Home & Kitchen,561.93,4.41,C74987,45,Other,5/30/2024 13:20,Credit Card,Express,1,0
T626618,P6927,Electronics,582.93,66.39,C16513,53,Other,6/18/2024 6:46,Net Banking,Standard,2,0
T400570,P4767,Books,838.43,23.59,C16316,65,Other,5/7/2024 0:43,Debit Card,Express,5,0
T279340,P7377,Home & Kitchen,944.99,200.97,C81487,29,Male,11/24/2024 12:48,Debit Card,Standard,3,0
T784736,P7458,Clothing,354.5,31.75,C63196,32,Male,1/22/2024 6:39,Debit Card,Standard,5,1
T879244,P1207,Home & Kitchen,934.49,152.22,C23106,50,Male,6/19/2024 18:59,Net Banking,Standard,1,0
T156004,P4380,Electronics,95.64,2.07,C30921,55,Male,10/13/2024 3:57,Debit Card,Express,1,0
T679190,P8906,Electronics,752.43,55.79,C61544,53,Other,2/18/2024 2:37,PayPal,Express,3,0
T604116,P3467,Books,497.79,29.27,C85223,32,Male,11/4/2024 6:44,Net Banking,Standard,5,1
T845879,P7572,Home & Kitchen,239.47,57.65,C18565,41,Female,1/5/2024 1:03,Net Banking,Standard,2,1
T285435,P9848,Books,65.2,3.67,C69886,22,Male,11/12/2024 10:14,Credit Card,Standard,4,1
T457514,P4156,Books,608.26,173.45,C98305,55,Other,12/24/2024 7:58,Debit Card,Standard,4,1
T433497,P5967,Books,127.45,21.34,C50765,52,Female,10/19/2024 13:08,Credit Card,Express,5,1
T503519,P7340,Books,204.42,35.03,C62144,45,Other,6/27/2024 6:11,Credit Card,Express,2,0
T340200,P3788,Books,960.08,59.68,C46566,56,Other,8/1/2024 9:14,Net Banking,Express,5,0
T904568,P9685,Clothing,805.2,228.61,C83442,69,Male,6/5/2024 0:56,Debit Card,Standard,5,1
T504958,P5898,Electronics,437.49,88.11,C62995,69,Male,10/2/2024 1:55,Credit Card,Express,2,0
T506256,P3881,Electronics,719.39,82.66,C46972,51,Male,12/29/2024 12:18,PayPal,Express,5,1
T766636,P7025,Home & Kitchen,77.88,16.87,C11017,51,Female,5/14/2024 20:11,PayPal,Express,4,1
T961005,P2401,Clothing,379.38,58.39,C94946,64,Male,3/13/2024 2:23,PayPal,Standard,2,0
T979723,P7342,Books,613.05,169.98,C83336,26,Male,11/16/2024 8:22,Net Banking,Express,4,1
T162392,P2080,Home & Kitchen,915.17,133.57,C98310,65,Male,10/28/2024 21:35,Net Banking,Standard,4,0
T596426,P8708,Electronics,241.23,0.72,C74777,52,Other,8/2/2024 0:26,Debit Card,Express,4,1
T505101,P2446,Clothing,376.91,84.39,C62581,38,Female,12/4/2024 12:26,Credit Card,Standard,1,0
T686785,P2392,Home & Kitchen,957.7,231.69,C52553,20,Female,12/6/2024 14:49,Debit Card,Standard,4,1
T182349,P7017,Clothing,478.83,30.33,C14338,32,Male,2/6/2024 20:39,Credit Card,Express,3,1
T218876,P8101,Electronics,849.41,9.98,C14023,42,Female,2/6/2024 21:02,PayPal,Standard,1,0
T191305,P1825,Books,226.34,29.25,C49105,35,Male,6/25/2024 17:33,Debit Card,Standard,3,1
T466818,P9620,Clothing,553.41,71.05,C90239,61,Other,7/22/2024 21:21,PayPal,Express,2,0
T504958,P5898,Electronics,437.49,88.11,C62995,69,Male,10/2/2024 1:55,Credit Card,Express,2,0
T816044,P1670,Home & Kitchen,509.18,68.87,C98127,26,Female,2/21/2024 0:43,Credit Card,Standard,1,0
T366362,P8614,Books,557.39,112.86,C50421,25,Other,12/16/2024 13:33,Net Banking,Standard,1,0
T602192,P4965,Home & Kitchen,620.68,79.65,C63003,39,Other,8/2/2024 17:34,Debit Card,Express,1,0
T387244,P4484,Electronics,196.13,18.6,C98120,62,Male,8/8/2024 17:34,Credit Card,Standard,2,0
T969725,P6674,Books,98.48,21.08,C85772,65,Other,6/26/2024 7:57,PayPal,Express,4,1
T517074,P3184,Clothing,367.11,78.96,C35000,39,Male,8/30/2024 12:16,Debit Card,Express,4,1
T465165,P6507,Electronics,536.48,74.52,C75191,67,Male,4/5/2024 0:41,PayPal,Express,1,0
T829506,P7407,Clothing,648.35,165.39,C49701,59,Male,12/28/2024 13:05,Debit Card,Express,4,1
T261816,P6065,Clothing,294.66,50.46,C68870,58,Female,9/21/2024 20:17,PayPal,Express,2,0
T366835,P4215,Books,116.73,26.46,C68605,19,Male,11/30/2024 23:50,Debit Card,Standard,1,1
T492292,P5165,Electronics,762.2,184.12,C98084,50,Other,4/28/2024 11:55,Credit Card,Standard,1,0
T306512,P4225,Books,456.7,0.75,C92403,28,Other,4/30/2024 6:50,Net Banking,Standard,3,1
T608486,P1187,Clothing,800.2,162.64,C47468,59,Other,9/7/2024 15:45,Credit Card,Standard,2,0
T407400,P8418,Books,637.52,39.06,C98449,61,Male,5/6/2024 23:13,Net Banking,Express,3,0
T421324,P4635,Clothing,846.01,219.25,C58893,37,Male,7/13/2024 9:00,Net Banking,Express,2,0
T658208,P5449,Clothing,202.36,27.44,C46927,20,Other,8/22/2024 6:34,Credit Card,Express,5,1
T179937,P6914,Clothing,923.66,109.3,C98672,26,Female,12/18/2024 13:13,Credit Card,Express,1,0
T311356,P3891,Home & Kitchen,841.54,225.02,C96843,47,Other,2/3/2024 15:53,PayPal,Standard,1,0
T580503,P8575,Electronics,172.12,40.91,C69353,41,Female,3/9/2024 1:54,Debit Card,Standard,5,1
T763506,P1759,Books,731.55,170.38,C19077,41,Male,9/17/2024 5:00,Credit Card,Express,2,0
T328945,P5632,Clothing,419.04,19.38,C38716,46,Male,4/9/2024 15:22,PayPal,Express,3,0
T865543,P5780,Electronics,407.99,114.71,C13383,56,Female,4/18/2024 21:17,Net Banking,Express,3,1
T605202,P5501,Home & Kitchen,198.86,21.98,C42621,59,Other,10/1/2024 15:09,Credit Card,Express,4,1
T768828,P1058,Home & Kitchen,461.46,11.56,C60471,45,Female,8/3/2024 23:17,Credit Card,Standard,2,0
T489840,P1232,Books,750.12,56.33,C81127,65,Male,2/29/2024 15:21,Credit Card,Standard,3,0
T110363,P6660,Home & Kitchen,929.3,194.94,C72814,64,Female,11/18/2024 22:34,Debit Card,Standard,5,1
T459341,P9439,Home & Kitchen,554.81,110.06,C80805,55,Female,1/24/2024 15:53,Credit Card,Standard,4,1
T232911,P9305,Books,548.99,163.9,C24241,70,Female,8/11/2024 0:13,Credit Card,Express,1,0
T695361,P7150,Home & Kitchen,873.18,42.03,C52676,43,Male,7/23/2024 1:52,Credit Card,Express,4,0
T801885,P4764,Clothing,756.54,10.87,C20613,47,Female,2/2/2024 1:49,Credit Card,Express,2,0
T728688,P2930,Books,960.16,114.62,C97753,49,Other,6/5/2024 6:24,Credit Card,Standard,5,1
T147347,P7509,Home & Kitchen,582.36,20.08,C34600,39,Female,5/11/2024 12:39,Net Banking,Express,4,1
T830093,P7025,Clothing,75.41,2.35,C44429,44,Female,11/10/2024 21:02,Net Banking,Express,2,1
T525883,P2979,Electronics,777.65,45.56,C71000,29,Male,7/9/2024 18:25,Net Banking,Express,2,0
T653618,P3848,Books,513.48,150.6,C65247,23,Female,7/30/2024 13:47,Debit Card,Standard,4,1
T282094,P9794,Electronics,412.05,104.26,C73893,45,Female,12/10/2024 16:04,Debit Card,Express,4,1
T478781,P7976,Home & Kitchen,185.01,14.07,C46947,40,Other,4/21/2024 20:33,Debit Card,Standard,2,0
T190255,P3809,Home & Kitchen,822.34,203.43,C62462,54,Male,11/5/2024 10:07,Debit Card,Express,3,0
T212200,P4667,Books,829.59,178.95,C11188,36,Female,3/17/2024 22:42,Net Banking,Express,3,0
T962399,P1729,Clothing,848.16,210.56,C43960,66,Male,4/19/2024 16:49,PayPal,Standard,4,0
T345422,P3131,Electronics,512.93,48.24,C38239,60,Female,6/4/2024 5:37,Debit Card,Standard,5,1
T993352,P7502,Clothing,900.41,197.97,C18810,32,Female,8/14/2024 18:44,Debit Card,Standard,1,0
T728536,P1595,Electronics,850.26,206.75,C55256,63,Male,9/3/2024 12:12,Credit Card,Express,3,0
T240606,P7115,Home & Kitchen,513,114.81,C75910,26,Female,2/9/2024 7:37,Net Banking,Express,4,1
T284420,P8451,Clothing,234.09,67.5,C41956,33,Male,3/13/2024 8:14,Credit Card,Express,3,1
T763506,P1759,Books,731.55,170.38,C19077,41,Male,9/17/2024 5:00,Credit Card,Express,2,0
T574689,P3793,Home & Kitchen,150.32,17.48,C88431,58,Male,9/25/2024 4:28,PayPal,Standard,4,1
T716903,P9410,Home & Kitchen,658.3,3.8,C59772,33,Female,10/20/2024 21:58,PayPal,Express,2,0
T914334,P7230,Books,614.37,182.57,C41043,63,Other,5/13/2024 10:12,Credit Card,Express,2,0
T860944,P3741,Electronics,828.98,161.19,C57410,45,Female,12/17/2024 0:11,PayPal,Express,4,1
T898420,P3754,Electronics,42.64,2.73,C96780,56,Other,9/13/2024 13:09,Credit Card,Express,1,0
T282094,P9794,Electronics,412.05,104.26,C73893,45,Female,12/10/2024 16:04,Debit Card,Express,4,1
T287785,P8264,Electronics,18.69,3.22,C58392,41,Other,6/4/2024 14:44,Debit Card,Express,2,1
T132352,P7597,Books,189.29,54.27,C34959,25,Male,10/20/2024 22:53,Net Banking,Standard,5,1
T681490,P7318,Home & Kitchen,347,10.36,C56693,68,Other,12/24/2024 15:27,Net Banking,Standard,4,1
T366731,P6186,Electronics,284.75,29.5,C36701,45,Male,5/30/2024 17:03,PayPal,Express,2,0
T377284,P3516,Home & Kitchen,666.66,97.07,C68302,21,Female,5/29/2024 4:59,Debit Card,Standard,2,0
T763506,P1759,Books,731.55,170.38,C19077,41,Male,9/17/2024 5:00,Credit Card,Express,2,0
T642928,P3141,Home & Kitchen,401.1,64.24,C15598,30,Male,2/20/2024 3:09,Debit Card,Express,3,1
T333579,P8764,Books,620.5,39.93,C66113,37,Female,11/5/2024 15:36,Debit Card,Express,5,1
T282094,P9794,Electronics,412.05,104.26,C73893,45,Female,12/10/2024 16:04,Debit Card,Express,4,1
T344887,P7436,Electronics,420.82,51.18,C10903,41,Female,4/21/2024 23:35,Net Banking,Standard,2,0
T789144,P4357,Clothing,810.11,62.07,C16272,54,Female,11/5/2024 9:09,Credit Card,Express,3,0
T679190,P8906,Electronics,752.43,55.79,C61544,53,Other,2/18/2024 2:37,PayPal,Express,3,0
T580198,P6542,Electronics,572.72,53.81,C15812,61,Male,12/8/2024 2:25,PayPal,Standard,3,0
T861888,P6791,Clothing,853.55,145.63,C39245,69,Male,4/12/2024 22:41,Net Banking,Express,3,0
T461297,P7096,Home & Kitchen,303.2,6.21,C23532,44,Female,12/2/2024 1:07,Debit Card,Express,3,1
T170168,P4493,Electronics,515.93,99.87,C36334,26,Other,1/27/2024 18:50,Net Banking,Standard,5,1
T262738,P3757,Clothing,342.39,44.38,C64299,34,Other,3/20/2024 23:37,Debit Card,Standard,2,0
T818980,P1715,Electronics,328.13,6.38,C97835,44,Other,2/22/2024 21:16,Credit Card,Express,3,1
T379449,P1091,Books,737.59,145.91,C84968,54,Male,6/20/2024 10:22,PayPal,Standard,3,0
T929283,P9540,Clothing,932.37,65.39,C51090,22,Female,1/4/2024 5:22,Net Banking,Standard,1,0
T417121,P6673,Home & Kitchen,979.25,283.78,C19825,44,Other,7/29/2024 9:22,Debit Card,Standard,4,1
T566168,P6546,Home & Kitchen,110.62,25.44,C68417,49,Male,11/29/2024 19:32,PayPal,Standard,5,1
T180023,P1712,Home & Kitchen,129.14,22.15,C51704,26,Other,9/19/2024 19:29,Debit Card,Standard,4,1
T559094,P3125,Clothing,371.61,43.6,C24260,52,Male,4/29/2024 15:33,Debit Card,Express,4,1
T519957,P4821,Books,789.39,59.23,C96656,70,Other,4/24/2024 1:33,Credit Card,Express,5,0
T189011,P5388,Home & Kitchen,83.05,13.31,C25754,37,Other,1/10/2024 7:02,Debit Card,Express,4,1
T435208,P1626,Electronics,725.46,27.09,C54665,70,Female,8/13/2024 4:08,Credit Card,Standard,5,0
T471752,P2973,Home & Kitchen,544.86,39.29,C85333,38,Female,2/15/2024 20:48,Credit Card,Express,5,1
T622899,P6447,Books,540.88,35.22,C25906,68,Female,9/1/2024 10:21,Net Banking,Express,2,0
T530353,P2772,Books,18.46,0.57,C67609,66,Other,2/22/2024 4:38,Credit Card,Standard,4,1
T796709,P2481,Books,399.1,77.01,C47281,61,Other,8/30/2024 14:09,Credit Card,Express,5,1
T193054,P4192,Books,26.17,6.74,C87570,36,Male,9/1/2024 10:19,Debit Card,Standard,4,1
T487446,P2191,Books,925.2,212.55,C22275,61,Male,9/23/2024 3:20,PayPal,Express,2,0
T437746,P2048,Clothing,109.06,11.3,C81148,61,Male,10/4/2024 7:19,Credit Card,Express,2,0
T421756,P9823,Clothing,809.7,128.07,C71314,54,Female,5/24/2024 21:30,Credit Card,Express,5,1
T397288,P7560,Home & Kitchen,335.48,83.06,C15934,31,Female,2/28/2024 3:37,Credit Card,Standard,1,0
T380737,P8347,Books,115.74,23.01,C21618,38,Female,1/18/2024 13:34,PayPal,Express,5,1
T247512,P6908,Electronics,475.98,80.9,C37467,64,Female,5/12/2024 15:04,PayPal,Express,5,1
T530845,P7151,Home & Kitchen,829.59,94.44,C49397,32,Female,4/23/2024 11:07,Net Banking,Standard,4,1
T551544,P7649,Books,363.27,58.24,C94425,50,Other,9/5/2024 2:13,Credit Card,Standard,4,1
T645257,P2841,Books,843.43,199.9,C68113,30,Male,1/21/2024 7:21,Net Banking,Standard,3,0
T450795,P2045,Books,241.99,59.53,C12547,30,Male,11/28/2024 1:14,Debit Card,Standard,1,0
T479389,P6630,Clothing,754.17,150.46,C66245,54,Other,12/7/2024 0:08,PayPal,Standard,5,1
