Date,Store ID,Product ID,Inventory Level,Units Sold,Units Ordered,Price,Discount,Promotion,Competitor Pricing,Epidemic,Demand,Year,Month,Day,DayOfWeek,Price Difference,Price Ratio,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Region_North,Region_South,Region_West,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny,Seasonality_Spring,Seasonality_Summer,Seasonality_Winter
2022-12-29,S005,P0011,700,83,0,84.91,5,0,100.03,0,128,2022,12,29,3,-15.120000000000005,0.8488453463960811,True,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0012,370,74,0,113.88,10,0,129.75,0,68,2022,12,29,3,-15.870000000000005,0.8776878612716763,False,True,False,False,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0013,168,105,0,70.72,10,0,79.41,0,115,2022,12,29,3,-8.689999999999998,0.8905679385467825,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0014,251,96,0,172.18,10,0,169.43,0,102,2022,12,29,3,2.75,1.0162308918137284,False,True,False,False,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0015,281,105,270,52.87,10,0,62.79,0,150,2022,12,29,3,-9.920000000000002,0.8420130594043638,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0016,678,47,0,27.73,10,0,33.15,0,59,2022,12,29,3,-5.419999999999998,0.836500754147813,False,False,False,True,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0017,148,99,90,34.49,5,0,41.38,0,84,2022,12,29,3,-6.890000000000001,0.833494441759304,False,False,False,True,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0018,130,104,110,21.98,10,0,19.56,0,115,2022,12,29,3,2.4200000000000017,1.1237218813905931,False,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0019,113,87,233,143.51,10,0,128.79,0,99,2022,12,29,3,14.719999999999999,1.1142945880891373,False,True,False,False,True,False,False,False,False,True,False,False,True
2022-12-29,S005,P0020,125,125,145,37.72,0,0,34.33,0,143,2022,12,29,3,3.3900000000000006,1.0987474512088553,False,False,False,True,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0001,246,84,189,65.4,5,0,69.94,0,83,2022,12,30,4,-4.539999999999992,0.9350872176150987,True,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0002,172,103,173,81.62,0,0,93.72,0,170,2022,12,30,4,-12.099999999999994,0.8708920187793427,False,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0003,617,177,0,63.38,5,0,69.32,0,159,2022,12,30,4,-5.939999999999991,0.9143104443162148,False,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0004,164,100,0,115.87,0,0,136.53,0,117,2022,12,30,4,-20.659999999999997,0.8486779462389219,True,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0005,674,150,0,62.91,5,0,70.25,0,133,2022,12,30,4,-7.340000000000003,0.8955160142348754,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0006,291,21,0,34.39,0,0,32.86,0,34,2022,12,30,4,1.5300000000000011,1.0465611685940353,False,False,False,True,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0007,455,27,0,18.28,5,0,19.52,0,30,2022,12,30,4,-1.2399999999999984,0.9364754098360657,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0008,128,125,101,42.07,10,0,49.6,0,107,2022,12,30,4,-7.530000000000001,0.8481854838709677,True,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0009,210,129,192,102.1,10,0,122.4,0,177,2022,12,30,4,-20.30000000000001,0.8341503267973855,False,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0010,422,70,0,123.22,5,0,137.42,0,78,2022,12,30,4,-14.199999999999989,0.8966671517974095,False,True,False,False,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0011,257,95,161,179.28,0,0,166.13,0,88,2022,12,30,4,13.150000000000006,1.0791548787094445,False,True,False,False,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0012,226,105,0,90.36,0,0,98.48,0,126,2022,12,30,4,-8.120000000000005,0.9175467099918765,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0013,79,3,0,23.21,5,0,23.17,0,5,2022,12,30,4,0.03999999999999915,1.0017263703064307,False,False,False,True,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0014,464,85,0,63.92,5,0,68.28,0,75,2022,12,30,4,-4.359999999999999,0.9361452841241945,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0015,80,80,90,16.85,5,0,16.12,0,110,2022,12,30,4,0.7300000000000004,1.0452853598014888,False,False,False,True,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0016,719,77,0,34.91,0,0,37.97,0,68,2022,12,30,4,-3.0600000000000023,0.9194100605741374,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0017,145,43,0,17.71,10,0,21.42,0,54,2022,12,30,4,-3.710000000000001,0.826797385620915,False,False,False,True,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0018,204,96,170,66.58,10,0,61.26,0,145,2022,12,30,4,5.32,1.0868429644139732,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0019,129,73,0,116.1,0,0,106.54,0,68,2022,12,30,4,9.559999999999988,1.0897315562230148,False,True,False,False,True,False,False,False,False,True,False,False,True
2022-12-30,S001,P0020,839,60,0,111.49,5,0,126.14,0,70,2022,12,30,4,-14.650000000000006,0.883859204058982,False,True,False,False,True,False,False,False,False,True,False,False,True
2022-12-30,S002,P0001,593,118,0,82.21,5,0,74.71,0,102,2022,12,30,4,7.5,1.1003881675813145,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0002,187,72,0,31.48,10,0,29.27,0,96,2022,12,30,4,2.210000000000001,1.0755039289374786,False,False,False,True,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0003,368,109,379,88.54,5,0,101.56,0,144,2022,12,30,4,-13.019999999999996,0.8717999212288303,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0004,788,149,0,51.87,10,0,51.84,0,188,2022,12,30,4,0.02999999999999403,1.0005787037037035,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0005,492,60,0,77.27,10,0,83.89,0,73,2022,12,30,4,-6.6200000000000045,0.921087137918703,True,False,False,False,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0006,92,90,74,64.41,0,0,72.11,0,90,2022,12,30,4,-7.700000000000003,0.8932186936624601,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0007,442,152,343,31.99,5,0,31.36,0,132,2022,12,30,4,0.629999999999999,1.0200892857142856,False,False,False,True,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0008,179,55,0,24.04,5,0,21.92,0,77,2022,12,30,4,2.1199999999999974,1.0967153284671531,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0009,237,117,0,63.42,0,0,76.59,0,103,2022,12,30,4,-13.170000000000002,0.8280454367410889,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0010,140,75,0,80.73,5,0,72.07,0,70,2022,12,30,4,8.66000000000001,1.1201609546274458,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0011,134,83,0,78.82,10,0,90.06,0,74,2022,12,30,4,-11.240000000000009,0.8751943149011769,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0012,479,110,441,71.17,10,0,65.02,0,123,2022,12,30,4,6.150000000000006,1.0945862811442635,True,False,False,False,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0013,312,97,339,23.74,0,0,25.58,0,119,2022,12,30,4,-1.8399999999999999,0.928068803752932,False,False,True,False,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0014,626,83,0,131.18,5,0,129.8,0,110,2022,12,30,4,1.3799999999999955,1.0106317411402157,True,False,False,False,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0015,1340,167,0,83.04,5,0,97.48,0,178,2022,12,30,4,-14.439999999999998,0.8518670496512105,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0016,131,116,0,89.03,5,0,82.14,0,97,2022,12,30,4,6.890000000000001,1.0838811784757731,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0017,470,104,524,23.44,5,0,25.17,0,148,2022,12,30,4,-1.7300000000000004,0.9312673818037346,False,False,False,True,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0018,143,69,0,26.96,0,0,29.43,0,86,2022,12,30,4,-2.469999999999999,0.9160720353380905,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0019,890,56,0,75.88,10,0,83.34,0,84,2022,12,30,4,-7.460000000000008,0.9104871610271177,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-12-30,S002,P0020,217,57,0,123.33,0,0,141.53,0,61,2022,12,30,4,-18.200000000000003,0.8714053557549636,False,True,False,False,False,True,False,False,False,False,False,False,True
2022-12-30,S003,P0001,214,182,423,21.76,0,0,24.54,0,183,2022,12,30,4,-2.7799999999999976,0.886715566422168,False,False,False,True,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0002,392,84,0,49.4,10,0,57.68,0,91,2022,12,30,4,-8.280000000000001,0.8564493758668515,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0003,153,70,104,88.94,5,0,97.6,0,109,2022,12,30,4,-8.659999999999997,0.9112704918032787,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0004,357,95,344,26.84,0,0,23.96,0,129,2022,12,30,4,2.879999999999999,1.1202003338898163,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0005,268,87,0,25.33,5,0,21.92,0,130,2022,12,30,4,3.4099999999999966,1.1555656934306568,False,False,False,True,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0006,127,48,0,33.81,0,0,32.56,0,41,2022,12,30,4,1.25,1.0383906633906634,False,False,False,True,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0007,566,109,472,16.72,5,0,17.89,0,122,2022,12,30,4,-1.1700000000000017,0.9346003353828953,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0008,330,63,0,104.82,5,0,123.51,0,82,2022,12,30,4,-18.690000000000012,0.8486762205489433,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0009,146,67,0,54.97,0,0,61.15,0,102,2022,12,30,4,-6.18,0.898937040065413,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0010,133,133,133,40.34,10,0,34.81,0,124,2022,12,30,4,5.530000000000001,1.1588623958632578,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0011,270,104,367,151.27,5,0,147.95,0,162,2022,12,30,4,3.3200000000000216,1.0224400135180807,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0012,274,56,0,87.38,10,0,82.4,0,56,2022,12,30,4,4.97999999999999,1.0604368932038835,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0013,323,16,0,50.2,10,0,56.65,0,27,2022,12,30,4,-6.449999999999996,0.8861429832303619,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0014,235,123,0,106.8,0,0,102.36,0,118,2022,12,30,4,4.439999999999998,1.0433763188745604,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0015,949,138,0,105.08,0,0,111.46,0,120,2022,12,30,4,-6.3799999999999955,0.9427597344338776,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0016,261,75,0,99.07,0,0,106.65,0,92,2022,12,30,4,-7.5800000000000125,0.9289263947491795,True,False,False,False,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0017,470,116,498,141.59,5,0,136.29,0,120,2022,12,30,4,5.300000000000011,1.0388876660063102,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0018,361,51,0,138.37,0,0,120.96,0,68,2022,12,30,4,17.41000000000001,1.1439318783068784,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0019,171,118,0,53.4,5,0,57.17,0,104,2022,12,30,4,-3.770000000000003,0.9340563232464579,False,False,True,False,False,False,False,False,False,False,False,False,True
2022-12-30,S003,P0020,33,33,0,61.06,5,0,57.9,0,42,2022,12,30,4,3.1600000000000037,1.0545768566493956,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-12-30,S004,P0001,931,144,0,11.95,0,0,12.99,0,121,2022,12,30,4,-1.040000000000001,0.9199384141647421,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0002,268,63,0,16.71,5,0,19.22,0,58,2022,12,30,4,-2.509999999999998,0.8694068678459939,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0003,686,68,0,142.32,0,0,170.82,0,80,2022,12,30,4,-28.5,0.8331577098700387,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0004,1109,142,0,55.89,10,0,55.77,0,128,2022,12,30,4,0.11999999999999744,1.0021516944593867,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0005,147,91,138,83.49,0,0,83.42,0,121,2022,12,30,4,0.06999999999999318,1.0008391273076,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0006,165,86,0,43.68,0,0,41.9,0,139,2022,12,30,4,1.7800000000000011,1.0424821002386635,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0007,1118,115,0,28.59,5,0,27.52,0,96,2022,12,30,4,1.0700000000000003,1.0388808139534884,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0008,104,104,108,117.35,0,0,126.34,0,127,2022,12,30,4,-8.990000000000009,0.9288428051290168,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0009,626,128,0,144.99,0,0,135.99,0,153,2022,12,30,4,9.0,1.0661813368630046,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0010,0,0,0,26.27,10,0,23.32,0,119,2022,12,30,4,2.9499999999999993,1.1265008576329332,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0011,364,132,0,74.06,10,0,67.67,0,188,2022,12,30,4,6.390000000000001,1.0944288458696616,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0012,234,93,0,125.15,0,0,145.46,0,121,2022,12,30,4,-20.310000000000002,0.860373985975526,True,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0013,226,115,0,21.72,10,0,19.4,0,133,2022,12,30,4,2.3200000000000003,1.1195876288659794,False,False,True,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0014,159,127,204,178.79,5,0,209.17,0,109,2022,12,30,4,-30.379999999999995,0.8547592867045943,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0015,621,74,0,110.48,0,0,126.88,0,113,2022,12,30,4,-16.39999999999999,0.8707440100882724,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0016,480,68,0,129.97,0,0,146.92,0,103,2022,12,30,4,-16.94999999999999,0.8846310917506126,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0017,142,142,132,111.66,0,0,125.46,0,139,2022,12,30,4,-13.799999999999997,0.8900047824007652,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0018,125,95,88,174.74,0,0,149.93,0,82,2022,12,30,4,24.810000000000002,1.1654772227039285,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0019,139,107,117,60.85,10,0,55.58,0,116,2022,12,30,4,5.270000000000003,1.0948182799568191,False,False,False,False,False,False,True,False,False,True,False,False,True
2022-12-30,S004,P0020,142,54,92,126.55,0,0,124.25,0,51,2022,12,30,4,2.299999999999997,1.0185110663983903,False,True,False,False,False,False,True,False,False,True,False,False,True
2022-12-30,S005,P0001,75,75,296,12.88,10,0,11.31,0,138,2022,12,30,4,1.5700000000000003,1.138815207780725,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-30,S005,P0002,223,83,0,41.06,5,0,40.44,0,92,2022,12,30,4,0.6200000000000045,1.0153313550939664,True,False,False,False,True,False,False,False,False,True,False,False,True
2022-12-30,S005,P0003,125,80,141,31.58,5,0,35.41,0,125,2022,12,30,4,-3.8299999999999983,0.8918384637108162,False,False,False,True,True,False,False,False,False,True,False,False,True
2022-12-30,S005,P0004,179,148,175,9.55,0,0,11.51,0,171,2022,12,30,4,-1.959999999999999,0.8297132927888793,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-30,S005,P0005,421,85,0,14.49,10,0,17.02,0,94,2022,12,30,4,-2.5299999999999994,0.8513513513513514,False,False,True,False,True,False,False,False,False,True,False,False,True
2022-12-30,S005,P0006,658,158,891,78.63,5,0,74.93,0,195,2022,12,30,4,3.6999999999999886,1.0493794207927398,False,False,True,False,True,False,False,False,False,True,False,False,True
